,comm_1
1769,243292810
1770,147015679
1771,210046840
1772,581467289
1773,596528722
1774,1228965974
1775,1221551685635575808
1776,372272752
1777,186855931
1778,276210698
1779,279318348
1780,205827262
1781,175255790
1782,1166463145675776000
1783,343097868
1784,777918943499542528
1785,2846748268
1786,2841498089
1787,347503723
1788,1286741336
1789,769908481
1790,475561327
1791,308766241
1792,154609465
1793,1079119048540069888
1794,323584363
1795,1595879196
1796,1227646997336862722
1797,1912204278
1798,124857423
1799,553001561
1800,1317132660712656899
1801,3174171407
1802,119532330
1803,515677158
1804,615213560
1805,1199503866171215873
1806,1482985987
1807,560237567
1808,416737865
1809,1194299766236237824
1810,597419709
1811,846338934
1812,206198034
1813,2801056092
1814,1329467456
1815,1145961031
1816,184171256
1817,1557081218
1818,152482168
1819,159446302
1820,750230203
1821,187938395
1822,1162047370676318208
1823,68568531
1824,1156768366188748800
1825,2986522265
1826,533724677
1827,1315758313934589956
1828,186598777
1829,226356761
1830,619102560
1831,231182240
1832,1276195075412942848
1833,157045348
1834,318752496
1835,839884467103744004
1836,170084854
1837,209253827
1838,786325888350752768
1839,9355572
1840,1180125043243790336
1841,785121685573885953
1842,176225971
1843,991843553323167749
1844,396833408
1845,2290768997
1846,1053448552616210433
1847,324575944
1848,144369391
1849,3045674302
1850,220839752
1851,318715704
1852,119516105
1853,4401960683
1854,208581183
1855,220801878
1856,177158631
1857,447339311
1858,287029425
1859,1289288647
1860,2434802634
1861,1001557147812024320
1862,191894244
1863,60939248
1864,3901806351
1865,748560139
1866,1921454730
1867,1228260645713457153
1868,67145360
1869,943094244927066112
1870,36150263
1871,948576737868308480
1872,448339495
1873,366675990
1874,1207990835763175424
1875,567702930
1876,49351587
1877,159595691
1878,1653907866
1879,41719983
1880,2529124658
1881,737408888
1882,816727661829640203
1883,1728544358
1884,1950238710
1885,582861792
1886,182613515
1887,50708460
1888,1296487626
1889,360900145
1890,190697412
1891,179274820
1892,193557232
1893,180185008
1894,1002742632
1895,145522534
1896,289462835
1897,441257855
1898,1918342680
1899,584253486
1900,3230395696
1901,141298600
1902,1281439802
1903,1116123885613867008
1904,730197283950624768
1905,743373733
1906,1182444567565611009
1907,4487653995
1908,1703405216
1909,1250938304347938816
1910,837085408706035712
1911,164824570
1912,1378456801
1913,2416599031
1914,187365820
1915,128417619
1916,4826288597
1917,221960456
1918,59510830
1919,4776573621
1920,954245868
1921,992901882661269505
1922,1309187736054755333
1923,1171610973209341952
1924,2734670913
1925,4475915134
1926,2387866586
1927,235593406
1928,2311005938
1929,2230377516
1930,1095821155754278913
1931,932671889113321472
1932,1102738130
1933,214624711
1934,1145577868321275904
1935,711270422
1936,1344241575711432704
1937,1063039675877769216
1938,231962190
1939,1106759308979695617
1940,210628566
1941,887124757736456194
1942,350005182
1943,85159867
1944,436823875
1945,180986917
1946,163859090
1947,139128236
1948,2468189521
1949,3246424408
1950,1268822861847855105
1951,289368262
1952,1614343844
1953,3671079079
1954,1173787483865321472
1955,166868358
1956,4635242176
1957,791272646621196288
1958,1108842295539961856
1959,896074050
1960,1237157843440197632
1961,156018076
1962,1615250930
1963,1155232769766842368
1964,122384979
1965,1096431145510727681
1966,1380659480
1967,311157527
1968,4452544883
1969,340297470
1970,962629700
1971,1209987175011495936
1972,210582520
1973,1246172518005780480
1974,2430722358
1975,1275230496436486144
1976,1210013696
1977,1353462367
1978,764825023169306626
1979,872619346220265475
1980,390680620
1981,125581292
1982,856211266158944262
1983,886981250996719618
1984,921737459393794049
1985,853763138
1986,3865745969
1987,1142816555950137345
1988,910146938833653761
1989,1012013675975184384
1990,1267182959762853888
1991,1150130367178956801
1992,4438416753
1993,165093259
1994,1254060488956223488
1995,219836248
1996,836656103161278465
1997,1147165861050032130
1998,960175861629636608
1999,1228392644981805058
2000,1210755568031240198
2001,1141416996
2002,1142767694
2003,1400169488
2004,1153097158314332160
2005,625267646
2006,1553698752
2007,851586612140048384
2008,3399637036
2009,225539130
2010,2595713042
2011,394995982
2012,1182807428234203136
2013,208650573
2014,1048759634549460992
2015,1164706163943981058
2016,1132114926963744769
2017,437509546
2018,871869180542320641
2019,1189085849713025024
2020,1079433728496156672
2021,1001797813653704704
2022,415801720
2023,1272497220
2024,850717135378710528
2025,200317616
2026,4252324761
2027,2279333654
2028,186218634
2029,4499580976
2030,717420972932997121
2031,170505141
2032,3420937186
2033,248774270
2034,818720437
2035,486083556
2036,2424583066
2037,186619530
2038,4551773986
2039,174432681
2040,989913071765344257
2041,189269331
2042,174935432
2043,1304078776129781767
2044,1324856371460923397
2045,221348999
2046,2585406520
2047,1201903153098240000
2048,627772376
2049,573859110
2050,931108060889837568
2051,399438135
2052,1288255400425541633
2053,837186873143488514
2054,4814260083
2055,1255148194628956160
2056,1918875967
2057,3040098627
2058,14871001
2059,1172351427726979072
2060,1253360286125502465
2061,4601569703
2062,186594101
2063,1287381079578599425
2064,932767020608868359
2065,935568623476838401
2066,145299107
2067,167192685
2068,318637575
2069,1223023950537613312
2070,84456967
2071,238221519
2072,4860697042
2073,2785640831
2074,1161536622283972608
2075,196757633
2076,1243336495588655106
2077,2279537209
2078,977925657782050817
2079,569248206
2080,4588868777
2081,752686857847185408
2082,500964169
2083,3763467682
2084,149096668
2085,1046546238391427078
2086,1097967643078942723
2087,1345546526068760576
2088,4623665805
2089,1602280158
2090,1013568744
2091,1638171056
2092,352773186
2093,2737212379
2094,803496560
2095,2637058777
2096,711542738160914432
2097,138517841
2098,1725975044
2099,1016855981349855232
2100,1300138627742273536
2101,174104151
2102,1129910133260206081
2103,180887700
2104,3323576145
2105,893536148865376256
2106,870334146
2107,1159189744347226113
2108,1308132749572796417
2109,2549454855
2110,1214218172594708482
2111,2726780987
2112,770043118435598337
2113,1156756891428671489
2114,187055464
2115,234955754
2116,1865510774
2117,271670899
2118,1321223652
2119,219518707
2120,1296302241771597824
2121,154736589
2122,1078444105087307776
2123,1354236170188763136
2124,1867893876
2125,217021979
2126,1163799311219605504
2127,4069676002
2128,313059437
2129,753931777
2130,114888147
2131,774398382295187457
2132,39397930
2133,3024192069
2134,3263300051
2135,425084557
2136,942930698226339840
2137,837807578411319304
2138,122124578
2139,80405391
2140,356210372
2141,2800235369
2142,355925749
2143,2796881605
2144,1327989493429903360
2145,464146386
2146,203262898
2147,1349812784582844416
2148,2494239348
2149,1320768655618150401
2150,144321014
2151,4226685621
2152,921568430985183232
2153,162430251
2154,2891582482
2155,4433441123
2156,987784782
2157,1245538381544775685
2158,252100862
2159,2624356467
2160,590371251
2161,901592023504998400
2162,778084677743771648
2163,144335090
2164,751857395920412672
2165,858093531528912896
2166,1281437457112760325
2167,2953294101
2168,2712625611
2169,1230119523069632512
2170,2546401201
2171,1352575203008720896
2172,2842312017
2173,1229449674
2174,250337999
2175,787239459771322368
2176,923856511
2177,2818127456
2178,2982159502
2179,703010998882586624
2180,893794274059448320
2181,911698673272262657
2182,216960357
2183,234100567
2184,83043060
2185,1212718019849248768
2186,4197307521
2187,2564495622
2188,922327003
2189,9656262
2190,3052839865
2191,352672174
2192,717429123644264450
2193,3028713425
2194,151228631
2195,177975675
2196,480166062
2197,734526060566577156
2198,187054630
2199,2771094389
2200,179612088
2201,149512965
2202,309406560
2203,1077007639
2204,1155808057
2205,1069380884
2206,174868120
2207,702628126526939139
2208,2176441578
2209,567857076
2210,968661409516187648
2211,1186661007357292545
2212,163473259
2213,151119951
2214,2168642235
2215,179583066
2216,206711161
2217,1365607806
2218,306868953
2219,2641344732
2220,258353004
2221,1109881757640388608
2222,4493774475
2223,2212559645
2224,1087158188670140416
2225,750998852585611264
2226,1051277207014961152
2227,1286140275316924416
2228,167163879
2229,336206026
2230,363968366
2231,531857078
2232,2162459267
2233,1008730775385190400
2234,1115122813
2235,1072665633509249025
2236,793227367
2237,784775816144154624
2238,1244343151478751232
2239,4812945322
2240,2763528787
2241,183360370
2242,1225160783736209410
2243,1112450241536712704
2244,1253187858
2245,902335244916883456
2246,748709314299330565
2247,746737855515459584
2248,83978758
2249,200166637
2250,36294697
2251,149635289
2252,3433311046
2253,2878334116
2254,304194061
2255,124599878
2256,150042229
2257,306548069
2258,2359829110
2259,279611416
2260,147545844
2261,1323389352
2262,181019063
2263,836357806651490306
2264,2335405759
2265,1713610669
2266,795172656
2267,930603304362676225
2268,2387764495
2269,1040562716170182656
2270,1210633227473436678
2271,1355363725
2272,3407113847
2273,2611634647
2274,1041039133026729985
2275,2784323303
2276,867968149
2277,231092403
2278,186610631
2279,1126812481391878144
2280,1256982563748536320
2281,1050061305418317825
2282,2761647657
2283,1257418400189632515
2284,605093426
2285,756948186598633472
2286,1040356122396450816
2287,1237187718066647041
2288,154675928
2289,151022272
2290,1171384413948710916
2291,1299861580482572288
2292,67662804
2293,1097601594743492609
2294,4873896923
2295,154522259
2296,740226843589107712
2297,254316467
2298,792447789590601728
2299,171527079
2300,763835887
2301,321700929
2302,2427659702
2303,1103761165975515138
2304,752408832
2305,624194997
2306,138836451
2307,466887457
2308,1109463268467376128
2309,923617919283683329
2310,1305871173142671361
2311,748481091657400320
2312,826182091889135616
2313,49377563
2314,1331298680327065600
2315,1193702320917364736
2316,180576886
2317,1216447844468563968
2318,231166374
2319,267960594
2320,805768832
2321,4278515001
2322,155639783
2323,2778302255
2324,195977636
2325,89458947
2326,349739110
2327,2561940666
2328,809807728394850304
2329,314886392
2330,4871564415
2331,1299707646501629952
2332,138900965
2333,85154393
2334,1131925891
2335,1366950570565763072
2336,848301539844399104
2337,1580608093
2338,4270874422
2339,1329076976989048845
2340,842060825418424326
2341,294894358
2342,1046474274
2343,179722483
2344,186939880
2345,511099914
2346,1276240099
2347,278043257
2348,4068087389
2349,1247989374819741699
2350,2615903030
2351,1398528416
2352,81514901
2353,148596884
2354,1314723900585111554
2355,1075758796465717249
2356,158893543
2357,1303798985593966592
2358,321075608
2359,1332769275661197314
2360,3075829840
2361,1014187610279940096
2362,980981617148743680
2363,1097980406123642880
2364,4115223197
2365,1953162006
2366,981026551801307136
2367,981182195804049408
2368,1309563877663944704
2369,3073209898
2370,1154172502182158337
