,comm_2
1726,4531354456
1727,337522532
1728,40858089
1729,132532454
1730,916809838641991680
1731,139491250
1732,630758888
1733,1249167377843064837
1734,1010670316392255489
1735,3338058844
1736,1269126789068206080
1737,199154673
1738,1280842929058299905
1739,1392901405
1740,3382068411
1741,1082658201152163843
1742,1147145350291099651
1743,185845032
1744,193712831
1745,34155399
1746,1245152434617487362
1747,1251276349764972544
1748,2270147561
1749,1106205704
1750,2900773582
1751,348499785
1752,1267058480290189312
1753,342682750
1754,1218643398749573121
1755,262421071
1756,2814280973
1757,898024773141377024
1758,1355322732444061700
1759,17753708
1760,1071973385423478784
1761,1350564961421029376
1762,231440652
1763,420353139
1764,1254067206238896129
1765,2544128281
1766,198053888
1767,845799698426462208
1768,747524671353069572
1769,1674501540
1770,3015581601
1771,358087986
1772,1231064317161852928
1773,449342655
1774,1162000617856000000
1775,1041486972148178944
1776,747525179279024128
1777,1188922342648492032
1778,991421934
1779,2379300320
1780,214095125
1781,1228495647403397126
1782,1211337779021434880
1783,2803749301
1784,1873925863
1785,3474542957
1786,844730835643383809
1787,173087742
1788,347562724
1789,178913372
1790,3893632221
1791,3059356973
1792,1043343131272462336
1793,39380676
1794,2308895954
1795,1154771271776972801
1796,1337354461606531072
1797,3243949239
1798,2866197077
1799,1483771861
1800,1256324234613325824
1801,167532978
1802,1129440518851702784
1803,2761630306
1804,706101706048868352
1805,2234353664
1806,1684130443
1807,237941212
1808,1263249097936470017
1809,749373867479760897
1810,717673588875255809
1811,593340893
1812,836736428671438849
1813,198222113
1814,1241114850836832256
1815,1118667819477012480
1816,1043379364488994816
1817,146575484
1818,882375374553985024
1819,1149624313
1820,2892713866
1821,1133494899104522241
1822,1218948532121501699
1823,1375470494
1824,740381623590522881
1825,537731054
1826,591050334
1827,896625764
1828,1299779790266863617
1829,1651710427
1830,891496236376887296
1831,856970231167766530
1832,1461803786
1833,1291179870605713410
1834,328217833
1835,568215285
1836,172443167
1837,1068504898407473155
1838,2595004402
1839,877671279968518145
1840,336933461
1841,1074005739528773632
1842,91341881
1843,443289429
1844,1218646122379476992
1845,1079096960592896002
1846,2740441307
1847,217691773
1848,1270898472418529282
1849,3483393321
1850,1180292163940343809
1851,547171667
1852,574234530
1853,2356497675
1854,149287324
1855,197141985
1856,727666699
1857,142867895
1858,3314004873
1859,1304233382
1860,3347147789
1861,3637866256
1862,873693833405640706
1863,833364444445081600
1864,1347739424
1865,938315258
1866,895878853784084482
1867,799033807840088064
1868,533882044
1869,1363888644008902660
1870,241389217
1871,1597329390
1872,209288151
1873,1314617453901684737
1874,840351863484620800
1875,1227822002733551617
1876,373594732
1877,898046467255959552
1878,931249198057521152
1879,613930148
1880,876384376015257600
1881,2272053176
1882,875473762350764032
1883,737109553238691840
1884,1145664042129854465
1885,747578058920566784
1886,1295485300261687299
1887,957304591003148290
1888,755591594590560256
1889,3347680954
1890,2985597903
1891,848638459
1892,3905636296
1893,160768274
1894,1192565242934579200
1895,2742347299
1896,1455709177
1897,822522438
1898,2669488298
1899,1262511896982433803
1900,4239449475
1901,3014032816
1902,1265685126
1903,989577590938718208
1904,133790962
1905,262856916
1906,711242169462431744
1907,501979428
1908,1097589962210508803
1909,1361058888062300168
1910,901824927560585218
1911,363109334
1912,4819881863
1913,4186432763
1914,68740917
1915,2394721346
1916,402984848
1917,1290667204111929344
1918,809069216146006016
1919,1470011563
1920,1177972511671234562
1921,156014624
1922,489827658
1923,1225051661183455233
1924,1467466136
1925,1337209096928419843
1926,151862671
1927,1284978160287784968
1928,898299530
1929,296459128
1930,272321493
1931,1349065119872000001
1932,209728194
1933,870109901707771904
1934,208661019
1935,725090164222099457
1936,4292292021
1937,269570268
1938,168930974
1939,1167199702443548679
1940,2579270004
1941,27312372
1942,1258012050590183425
1943,174469732
1944,922466884531998721
1945,866465197
1946,985339089712017408
1947,762686650715701248
1948,32025451
1949,285774162
1950,1164722476062052353
1951,2803327690
1952,828300696
1953,1304961076879134728
1954,1249870631614787585
1955,178005619
1956,4160968487
1957,202672365
1958,136664270
1959,122414236
1960,265463728
1961,3306345867
1962,426549048
1963,3022237211
1964,279742776
1965,1334987872772960258
1966,2904498017
1967,307672796
1968,124244134
1969,2863062323
1970,862777635511947265
1971,207808546
1972,123608911
1973,2798870699
1974,146987312
1975,1185897190797000704
1976,4838835292
1977,147706310
1978,1271266686
1979,43602151
1980,2602268486
1981,754500998438223873
1982,2662597415
1983,911785972471406592
1984,1342894219
1985,898013462433062912
1986,1723102656
1987,883782439704956929
1988,172417422
1989,2308490178
1990,4002848627
1991,226934468
1992,1012389023803944960
1993,1149022495753801728
1994,378328979
1995,303259963
1996,196639476
1997,2570354866
1998,1339770883985068037
1999,342233160
2000,284437702
2001,4299129616
2002,4189318054
2003,58052324
2004,2357160421
2005,1399456345
2006,962363316889903104
2007,3047132620
2008,54579547
2009,1350407702
2010,339972849
2011,172516150
2012,1313382181612511234
2013,2542707656
2014,4819951305
2015,2710331196
2016,4855688572
2017,917890982649188352
2018,2503375083
2019,2971372888
2020,196600659
2021,918861906
2022,471008757
2023,964971565
2024,158132675
2025,156617608
2026,221816026
2027,23058032
2028,3867242177
2029,2801016016
2030,1243173556147695617
2031,145430779
2032,3004543941
2033,1164722107345002496
2034,355080811
2035,803427481
2036,3729282436
2037,1136054056345112576
2038,1269730069410451456
2039,1020812327757787136
2040,751218104663941120
2041,244497217
2042,706802618941759488
2043,138972103
2044,325717672
2045,1316561001110740992
2046,805592928454316033
2047,2385196044
2048,139139019
2049,175973668
2050,3383952485
2051,3130293183
2052,1075501138848464896
2053,815323857842241540
2054,1338624531880157187
2055,172981175
2056,1277917742272778240
2057,87716893
2058,1304591668054757377
2059,2321010714
2060,139566465
2061,3569651297
2062,387430313
2063,156417813
2064,14351267
2065,943008600095690752
2066,3028344783
2067,160355129
2068,952272963709165568
2069,931697515400921090
2070,2832901961
2071,1296124672703070208
2072,1214266270670999553
2073,145493922
2074,881302057692655616
2075,110272464
2076,166614422
2077,263356595
2078,408199414
2079,3731462615
2080,2238183656
2081,1213097138155966465
2082,1054100093308153857
2083,1289357943583002630
2084,1246128230454738946
2085,143546521
2086,131352269
2087,1179922501977169920
2088,55391779
2089,361542542
2090,133759375
2091,2568024265
2092,1266769630695219200
2093,1345517156205801474
2094,936449378264453120
2095,140229245
2096,1162478936640630785
2097,4431636502
2098,151062571
2099,1014168170662375424
2100,302833990
2101,4150981781
2102,881766232927678464
2103,1661127373
2104,1628047441
2105,1120165760696037382
2106,259390936
2107,155688427
2108,191588520
2109,4867386509
2110,922410520937934848
2111,1084455540238024705
2112,2818242406
2113,1504487322
2114,163925840
2115,815381530432376832
2116,1096938214085009408
2117,2351015735
2118,1189719320319930369
2119,2593421448
2120,1095691424409047040
2121,1246948357
2122,1165684052113928194
2123,1184108746676604929
2124,869162407
2125,114582574
2126,118718718
2127,299833796
2128,153620327
2129,186601691
2130,1586898096
2131,1246158584624357377
2132,1105285037556146176
2133,314148467
2134,3349303533
2135,43529568
2136,21230797
2137,901776590
2138,1177776908307763204
2139,1256676461852930052
2140,1142861884300902402
2141,169989491
2142,3657440836
2143,1508965039
2144,1189663180852748288
2145,1252546603849826305
2146,4041838636
2147,141336155
2148,1395917054
2149,1154893103570051072
2150,980844525060018176
2151,129807785
2152,2243381277
2153,3421235692
2154,1075430226824519680
2155,2202366649
2156,1151946852549500938
2157,1162603682
2158,891710723339976708
2159,1419730022
2160,967192156367663104
2161,2238480802
2162,821368418649706496
2163,865226732223246336
2164,886317483740844032
2165,172786987
2166,771780666
2167,3073870673
2168,969927317438042112
2169,192268610
2170,762791818232786944
2171,167255336
2172,1152268696909504512
2173,256113276
2174,34020689
2175,126775831
2176,808964930
2177,3234501256
2178,1280639117731270656
2179,181357327
2180,775761936030064640
2181,1191712772
2182,1023623369416212482
2183,1050446728988639232
2184,162859541
2185,250783059
2186,1335308141421006849
2187,1246229790161547272
2188,829468144645316609
2189,3796391482
2190,2956952505
2191,408582259
2192,826420364
2193,1135195491782803461
2194,212220225
2195,874819713859280897
2196,1185964409832792064
2197,811896521461481472
2198,208819247
2199,4210098027
2200,2384992494
2201,3837872356
2202,752943889821106176
2203,4198709603
2204,280742333
2205,769653662922735616
2206,4465922416
2207,1248002910207737856
2208,1562470099
2209,1289970598744121348
2210,630330756
2211,271528654
2212,125537416
2213,1356842492415664128
2214,23246215
2215,608850837
2216,950323686103486464
2217,837648053968457728
2218,152057929
2219,255150034
2220,208642887
2221,803397346751119360
2222,923305402686689283
2223,296451017
2224,1094395639952273409
2225,3411462795
2226,96216213
2227,513735124
2228,1237517883384750081
2229,142807411
2230,304129876
2231,1378105728
2232,296770780
2233,1198031024590118917
2234,949034803273326598
2235,1184213956870705153
2236,571045515
2237,3297814032
2238,190862515
2239,2233092475
2240,2826539485
2241,987155880486555648
2242,1212471118352699392
2243,1135840831
2244,1267532170492551174
2245,807366852318007297
2246,325258678
2247,135030006
2248,202730347
2249,4308433936
2250,4104960737
2251,531611788
2252,1944554714
2253,577330138
2254,1237074431903764480
2255,121923137
2256,1172970010161102848
2257,1329881450
2258,1337125334370709506
2259,4135313171
2260,743878814283993088
2261,901945623934636033
2262,2770704625
2263,355203874
2264,2223428500
2265,3368653589
2266,4171188802
2267,1261781256687308801
2268,2550151646
2269,732959101198667776
2270,579869212
2271,1167080359126806529
2272,207611500
2273,851227145603092480
2274,2344096041
2275,1218987277717733377
2276,1265244410452881408
2277,1151315557318311937
2278,164839887
2279,1674504272
2280,1335030440
2281,845642892991434752
2282,1193333435575742466
2283,4198030162
2284,2720759055
2285,2579697884
2286,3030469624
2287,273618786
2288,2471674792
2289,890621636998828033
2290,2821333949
2291,140383311
2292,967854986276298753
2293,152873022
2294,2311103438
2295,905208944137777158
2296,73492118
2297,770323122478256128
2298,331125040
2299,350504547
2300,3293305060
2301,614499242
2302,704485468151402496
2303,954529922655105024
2304,1897254254
2305,92821161
2306,121218251
2307,4318064121
2308,3403681607
2309,1162338024484757504
2310,1345500851117428736
2311,78472754
2312,29163980
2313,170367303
2314,506515131
2315,843285015253438465
